day,run_id,audit_file,platform_id,record_seq,timestamp_utc,experiment_id,experiment_phase,semantic_intent_id,repetition_index,mission_index,concurrency_group_id,concurrent_peers,instruction_text,instruction_language,resolution_method,resolution_step,is_escalated,node_id,node_name,expected_node_id,nav_outcome,arrival_ok,xy_error_m,distance_traveled_m,start_x_m,start_y_m,start_yaw_rad,end_x_m,end_y_m,end_yaw_rad,amcl_converged,amcl_covariance_trace,resolve_ms,vlm_ms,nav_total_s,reroute_count,blocked_attempts,validation_allowed,validation_reason,confirmation_method,confirmation_signature_type,confirmed,confirmation_confidence,confirmation_parse_status,confirmation_prompt_md5,m3_promotion_triggered,m3_preferences_count,memory_status,digest_content_md5,digest_generated_at,memory_prefix_included,memory_prefix_chars,luminance_mean,image_start,image_start_md5,image_finish,image_finish_md5
day2_20260821,20260821_121718,day2_20260821/logs/audit_20260821_121718.jsonl,xplorer-c,1,2026-08-21T09:17:54.394+00:00,E3,,S5,2,1,,1,take me to the nearest plant,en,L3a_deterministic,6,no,19,plant_3,,mission_complete,True,0.136,7.159,2.3168,1.6117,-1.6209,6.4811,-0.7826,-1.4947,True,0.075494,0.49042701721191406,0.0,33.57,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,35a4edab17bfe1c82d8bc853388d482d,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.71,day2_20260821/logs/20260821_121718/mission_1_plant_3/start.jpg,497ec611b705287dbb1b59307a913394,day2_20260821/logs/20260821_121718/mission_1_plant_3/finish.jpg,2d5e30b41a4f5c5062933efe3d055c2c
day2_20260821,20260821_121837,day2_20260821/logs/audit_20260821_121837.jsonl,xplorer-c,1,2026-08-21T09:19:20.914+00:00,E3,,S4,2,1,,1,take me to cb204,en,L3a_deterministic,2,no,5,cb204,5,mission_complete,True,0.219,6.548,2.444,1.6374,-1.719,2.0925,4.6097,1.7091,True,0.026287,0.38933753967285156,0.0,37.57,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,f594f968a1a3fef04c3095d9df17baa9,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,144.14,day2_20260821/logs/20260821_121837/mission_1_cb204/start.jpg,0e524a4eb5d9fa8cc66c1eb5463ddbc2,day2_20260821/logs/20260821_121837/mission_1_cb204/finish.jpg,e82ee7c230863f7029c25a7dd38668b2
day2_20260821,20260821_122052,day2_20260821/logs/audit_20260821_122052.jsonl,xplorer-c,1,2026-08-21T09:21:40.415+00:00,E3,,S3o,2,1,,1,"It is too hot in here, take me somewhere I can get some fresh air",en,L3a_m3_preference,0,no,14,plant_5,14,mission_complete,True,0.132,9.054,2.3278,1.5739,-1.2984,6.5965,5.276,1.4225,True,0.142343,0.1289844512939453,0.0,42.77,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,ace89171863277f13e882160d6034536,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,137.34,day2_20260821/logs/20260821_122052/mission_1_plant_5/start.jpg,e02c1e3daa8237a40b1f6944c1f53b6d,day2_20260821/logs/20260821_122052/mission_1_plant_5/finish.jpg,1a1024fd58b8f9abfc2c4edf9dbae067
day2_20260821,20260821_122227,day2_20260821/logs/audit_20260821_122227.jsonl,xplorer-c,1,2026-08-21T09:22:55.798+00:00,E3,,S3,2,1,,1,Take me somewhere I can sit and relax,en,L3a_m3_preference,0,no,9,radiator,9,mission_complete,True,0.145,4.702,,,,4.502,-0.6549,-1.4821,True,0.068052,0.10371208190917969,0.0,25.23,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.3,day2_20260821/logs/20260821_122227/mission_1_radiator/start.jpg,63c65dcb950ea1328b7c27b1cda10f6d,day2_20260821/logs/20260821_122227/mission_1_radiator/finish.jpg,a99474a584fb661cfc487b4a0eb1ec0e
day2_20260821,20260821_122328,day2_20260821/logs/audit_20260821_122328.jsonl,xplorer-c,1,2026-08-21T09:23:51.510+00:00,E3,,S2,2,1,,1,"the washroom got on fire, help me find something to stop the fire",en,L3a_m3_preference,0,no,8,cb202,8,mission_complete,True,0.085,1.883,2.3685,1.61,-1.5876,2.2825,0.0222,-1.4465,True,0.027152,0.1442432403564453,0.0,19.14,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,1e750e376384b9018b536a1728d123ae,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.95,day2_20260821/logs/20260821_122328/mission_1_cb202/start.jpg,5eb0a39639d0c8db51191d0badb6ff48,day2_20260821/logs/20260821_122328/mission_1_cb202/finish.jpg,dcbad38d6ed2485659dd8331d826cc25
day2_20260821,20260821_122430,day2_20260821/logs/audit_20260821_122430.jsonl,xplorer-c,1,2026-08-21T09:24:57.265+00:00,E3,,S1,2,1,,1,go to a place to take a short break for personal needs,en,L3a_m3_preference,0,no,0,toilet_m,0,mission_complete,True,0.11,3.662,2.2306,1.5396,-1.476,0.5781,0.0774,3.0324,True,0.038841,0.13446807861328125,0.0,21.11,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.65,day2_20260821/logs/20260821_122430/mission_1_toilet_m/start.jpg,b0aa6a66de7bff0ab6851fc1f1ea9bf3,day2_20260821/logs/20260821_122430/mission_1_toilet_m/finish.jpg,985020cf46664eebad73223ad85c60a6
day2_20260821,20260821_122544,day2_20260821/logs/audit_20260821_122544.jsonl,xplorer-c,1,2026-08-21T09:26:07.513+00:00,E3,,S1,4,1,,1,go to a place to take a short break for personal needs,en,L3a_m3_preference,0,no,0,toilet_m,0,mission_complete,True,0.147,3.646,,,,0.5902,0.1159,3.0271,True,0.024713,0.13589859008789062,0.0,19.43,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.67,day2_20260821/logs/20260821_122544/mission_1_toilet_m/start.jpg,c5e82a479586b9ab7a721fbeba4ca692,day2_20260821/logs/20260821_122544/mission_1_toilet_m/finish.jpg,6d56a118de90521572e7a297ddde3485
day2_20260821,20260821_122656,day2_20260821/logs/audit_20260821_122656.jsonl,xplorer-c,1,2026-08-21T09:27:17.923+00:00,E3,,S1,5,1,,1,go to a place to take a short break for personal needs,en,L3a_m3_preference,0,no,0,toilet_m,0,mission_complete,True,0.044,3.551,2.2832,1.7879,-1.5295,0.525,0.0362,-3.117,True,0.033595,0.1361370086669922,0.0,17.82,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,True,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,134.47,day2_20260821/logs/20260821_122656/mission_1_toilet_m/start.jpg,cb59c6c91d905693f0dc961119319ef5,day2_20260821/logs/20260821_122656/mission_1_toilet_m/finish.jpg,25f72fe2fb30b06e1cd323b9563d4b66
day2_20260821,20260821_131951,day2_20260821/logs/audit_20260821_131951.jsonl,xplorer-b,1,2026-08-21T10:21:05.847+00:00,E7,,L-P1,1,1,,1,Where is CB203?,en,L3b_vlm,,no,23,cb203_exit,22,mission_complete,True,0.341,8.044,2.3691,1.5165,-1.6779,7.8652,3.7332,3.0526,True,0.077592,0.4417896270751953,10510.176181793213,46.09,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,9efebdf987690cc50e83bedb3d2d5bc2,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,141.7,day2_20260821/logs/20260821_131951/mission_1_cb203_exit/start.jpg,76bc982767a97db9241cbf5c9993cd43,day2_20260821/logs/20260821_131951/mission_1_cb203_exit/finish.jpg,b3f292f286a18fb99180cd705e562bb2
day2_20260821,20260821_132139,day2_20260821/logs/audit_20260821_132139.jsonl,xplorer-b,1,2026-08-21T10:22:36.746+00:00,E7,,L-P2,1,1,,1,I need to work on a computer.,en,L3b_vlm,,no,15,junction_e1,5,mission_complete,True,0.192,7.504,2.3411,1.5847,-1.7392,6.4819,4.6201,1.6638,True,0.057124,0.4668235778808594,11321.180820465088,41.44,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,132.77,day2_20260821/logs/20260821_132139/mission_1_junction_e1/start.jpg,d60bb36ba06d1b1ba2d7f6a7935ad21c,day2_20260821/logs/20260821_132139/mission_1_junction_e1/finish.jpg,68202903dda5df249426773a9a1582b6
day2_20260821,20260821_132326,day2_20260821/logs/audit_20260821_132326.jsonl,xplorer-b,1,2026-08-21T10:24:16.532+00:00,E7,,L-P3,1,1,,1,I have to attend a lab.,en,L3b_vlm,,no,5,cb204,5,mission_complete,True,0.248,3.383,2.2892,1.6574,-1.5944,2.171,4.5534,1.5521,True,0.05888,0.45299530029296875,18340.953588485718,29.13,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,f594f968a1a3fef04c3095d9df17baa9,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,139.84,day2_20260821/logs/20260821_132326/mission_1_cb204/start.jpg,933f423cf162b91bdc68273b71d22d20,day2_20260821/logs/20260821_132326/mission_1_cb204/finish.jpg,e258498915905bf2f935cad97a051231
day2_20260821,20260821_132452,day2_20260821/logs/audit_20260821_132452.jsonl,xplorer-b,1,2026-08-21T10:25:51.842+00:00,E7,,L-P4,1,1,,1,I'm late to class.,en,L3b_vlm,,no,9,radiator,5,mission_complete,True,0.263,5.833,2.2881,1.725,-1.2746,4.5527,-0.5428,-1.4399,True,0.0786,0.42724609375,11646.45767211914,42.1,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,132.72,day2_20260821/logs/20260821_132452/mission_1_radiator/start.jpg,8a7722f688f03790059a15fdd6d80a34,day2_20260821/logs/20260821_132452/mission_1_radiator/finish.jpg,b9ec77e49f89bcdfb8ea0bb2618c7f46
day2_20260821,20260821_132616,day2_20260821/logs/audit_20260821_132616.jsonl,xplorer-b,1,2026-08-21T10:26:32.011+00:00,E7,,T-P1,1,1,,1,Where is the men toilet?,en,L3a_deterministic,4,no,0,toilet_m,0,mission_complete,True,0.226,3.331,2.2553,1.6793,-1.6906,0.7212,0.045,3.0824,True,0.065796,0.3948211669921875,0.0,13.47,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.63,day2_20260821/logs/20260821_132616/mission_1_toilet_m/start.jpg,396a0a36e8abc6a216f35947031879a7,day2_20260821/logs/20260821_132616/mission_1_toilet_m/finish.jpg,da3fa30fef70f2036a6ce89ca0483bdf
day2_20260821,20260821_132710,day2_20260821/logs/audit_20260821_132710.jsonl,xplorer-b,1,2026-08-21T10:27:38.985+00:00,E7,,T-P2,1,1,,1,How can I get some water?,en,L3b_vlm,,no,0,toilet_m,0,mission_complete,True,0.16,3.332,2.2281,1.5807,-1.5889,0.6354,-0.0857,-3.0729,True,0.077637,0.37288665771484375,11246.927499771118,11.81,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.12,day2_20260821/logs/20260821_132710/mission_1_toilet_m/start.jpg,c666c1a17ec11efb05cdbbde882de21c,day2_20260821/logs/20260821_132710/mission_1_toilet_m/finish.jpg,81cae56371ce131489f60afc8a8aa66b
day2_20260821,20260821_132810,day2_20260821/logs/audit_20260821_132810.jsonl,xplorer-b,1,2026-08-21T10:28:34.234+00:00,E7,,T-P3,1,1,,1,Where can I wash my hands?,en,L3b_vlm,,no,0,toilet_m,0,mission_complete,True,0.168,3.311,2.3738,1.7503,-1.4311,0.6581,0.0577,3.0152,True,0.064301,0.46944618225097656,6961.867332458496,12.45,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,135.1,day2_20260821/logs/20260821_132810/mission_1_toilet_m/start.jpg,4f91b31b0191d246aede7016002b9644,day2_20260821/logs/20260821_132810/mission_1_toilet_m/finish.jpg,6b96df3f52c4c0298e775504111c931d
day2_20260821,20260821_132911,day2_20260821/logs/audit_20260821_132911.jsonl,xplorer-b,1,2026-08-21T10:29:54.835+00:00,E7,,T-P4,1,1,,1,My hands are dirty.,en,L3b_vlm,,no,9,radiator,0,mission_complete,True,0.183,4.434,2.3169,1.7246,-1.3099,4.3835,-0.6592,-1.6021,True,0.053677,0.46443939208984375,7355.430603027344,30.31,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,135.13,day2_20260821/logs/20260821_132911/mission_1_radiator/start.jpg,c1b68acd633455a360dcab1e8b6c8cf3,day2_20260821/logs/20260821_132911/mission_1_radiator/finish.jpg,33f827c29d09f8eecdd18756971043f3
day2_20260821,20260821_133032,day2_20260821/logs/audit_20260821_133032.jsonl,xplorer-b,1,2026-08-21T10:31:13.683+00:00,E7,,S-P1,1,1,,1,Take me to stay on a chair.,en,L3a_deterministic,5,no,15,junction_e1,15,mission_complete,True,0.168,7.484,2.1535,1.6895,-1.6497,6.55,4.6319,1.5697,True,0.086334,0.4570484161376953,0.0,36.87,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.31,day2_20260821/logs/20260821_133032/mission_1_junction_e1/start.jpg,51fbf07e5dfb3053ff490ffa86247056,day2_20260821/logs/20260821_133032/mission_1_junction_e1/finish.jpg,cea77acd1a3fcecbb6cd29e116c1e65f
day2_20260821,20260821_133151,day2_20260821/logs/audit_20260821_133151.jsonl,xplorer-b,1,2026-08-21T10:32:13.409+00:00,E7,,S-P2,1,,,1,I'm waiting for someone.,en,escalated,,yes,,,9,vlm_failed,,,,,,,,,,,,0.4642009735107422,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_133316,day2_20260821/logs/audit_20260821_133316.jsonl,xplorer-b,1,2026-08-21T10:33:59.385+00:00,E7,,S-P3,1,1,,1,I need to rest a bit.,en,L3b_vlm,,no,9,radiator,9,mission_complete,True,0.184,4.482,2.2525,1.6055,-1.7847,4.4592,-0.6209,-1.5282,True,0.070672,0.35881996154785156,7032.489538192749,31.72,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,132.21,day2_20260821/logs/20260821_133316/mission_1_radiator/start.jpg,748d03b725c2e99970efa4310d1599f8,day2_20260821/logs/20260821_133316/mission_1_radiator/finish.jpg,52b11a4c0eb77deb3d0889227d6e00bf
day2_20260821,20260821_133431,day2_20260821/logs/audit_20260821_133431.jsonl,xplorer-b,1,2026-08-21T10:35:19.465+00:00,E7,,S-P4,1,1,,1,I'm tired.,en,L3b_vlm,,no,9,radiator,9,mission_complete,True,0.201,4.861,2.2042,1.671,-1.6966,4.5619,-0.6083,-1.5862,True,0.07053,0.4611015319824219,11315.798282623291,33.53,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,137.14,day2_20260821/logs/20260821_133431/mission_1_radiator/start.jpg,cb54eecc08a4f1903e48140f7dc58579,day2_20260821/logs/20260821_133431/mission_1_radiator/finish.jpg,c2b0b4a83549f610c83f80595c6c824b
day2_20260821,20260821_133600,day2_20260821/logs/audit_20260821_133600.jsonl,xplorer-b,1,2026-08-21T10:36:56.800+00:00,E7,,W-P1,1,1,,1,"Take me to a window, please.",en,L3b_vlm,,no,14,plant_5,14,mission_complete,True,0.166,8.018,2.1581,1.6859,-1.6689,6.5489,5.2342,1.4675,True,0.07385,0.47659873962402344,11378.281354904175,40.71,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,ace89171863277f13e882160d6034536,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.79,day2_20260821/logs/20260821_133600/mission_1_plant_5/start.jpg,e197c1239ba71bd15ddcb743e3ed1876,day2_20260821/logs/20260821_133600/mission_1_plant_5/finish.jpg,6a8673c550e60cadf608016e39c17b30
day2_20260821,20260821_133732,day2_20260821/logs/audit_20260821_133732.jsonl,xplorer-b,1,2026-08-21T10:38:24.823+00:00,E7,,W-P2,1,1,,1,I'm looking for a plant or sunlight.,en,L3b_vlm,,no,14,plant_5,13,mission_complete,True,0.157,8.054,2.2735,1.6283,-1.7392,6.5819,5.2463,1.4964,True,0.078184,0.5085468292236328,11717.191934585571,38.52,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,ace89171863277f13e882160d6034536,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.52,day2_20260821/logs/20260821_133732/mission_1_plant_5/start.jpg,0a1440c10ff3879297ce13f5f21b3bd4,day2_20260821/logs/20260821_133732/mission_1_plant_5/finish.jpg,fde4cc7582d8d2c03fede5e6558e1f4f
day2_20260821,20260821_133902,day2_20260821/logs/audit_20260821_133902.jsonl,xplorer-b,1,2026-08-21T10:39:54.833+00:00,E7,,W-P3,1,1,,1,Where can I get some fresh air?,en,L3b_vlm,,no,14,plant_5,14,mission_complete,True,0.149,8.118,2.2285,1.6317,-1.7115,6.5542,5.2513,1.5485,True,0.092041,0.4944801330566406,11066.946029663086,38.8,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,ace89171863277f13e882160d6034536,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.11,day2_20260821/logs/20260821_133902/mission_1_plant_5/start.jpg,c30be94431c8c376a0bef61db1422104,day2_20260821/logs/20260821_133902/mission_1_plant_5/finish.jpg,1969975c7898331eaed699d20c06fa1d
day2_20260821,20260821_134044,day2_20260821/logs/audit_20260821_134044.jsonl,xplorer-b,1,2026-08-21T10:41:34.433+00:00,E7,,W-P4,1,1,,1,Where can I relax a bit?,en,L3b_vlm,,no,9,radiator,9,mission_complete,True,0.209,4.8,2.4406,1.5156,-1.7039,4.5217,-0.5923,-1.457,True,0.073082,0.9682178497314453,11599.400043487549,31.55,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,139.45,day2_20260821/logs/20260821_134044/mission_1_radiator/start.jpg,d37b3c078f045194454064cecdc2bb61,day2_20260821/logs/20260821_134044/mission_1_radiator/finish.jpg,4926980869dc99ecfe923297b686c829
day2_20260821,20260821_134202,day2_20260821/logs/audit_20260821_134202.jsonl,xplorer-b,1,2026-08-21T10:43:20.321+00:00,E7,,P-P1,1,1,,1,Show me a flower.,en,L3b_vlm,,no,13,plant_4,13,mission_complete,True,0.174,9.414,2.3466,1.6137,-1.6589,7.7557,5.5648,1.5467,True,0.120762,0.47135353088378906,11556.919813156128,63.62,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,5bdc909e4adef6bae4c10646ed3ca1e0,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.59,day2_20260821/logs/20260821_134202/mission_1_plant_4/start.jpg,e6e302d352abb27572666a491101f220,day2_20260821/logs/20260821_134202/mission_1_plant_4/finish.jpg,698f14c12d3d4b1e6e3c6ae75bbe4926
day2_20260821,20260821_134402,day2_20260821/logs/audit_20260821_134402.jsonl,xplorer-b,1,2026-08-21T10:45:03.103+00:00,E7,,P-P2,1,1,,1,Take me to a green zone.,en,L3b_vlm,,no,20,plant_2,13,mission_complete,True,0.57,7.285,2.2953,1.5655,-1.7323,6.4407,-1.0084,-1.6231,True,0.143218,0.3886222839355469,15172.039031982422,41.67,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,893a544b18b857fc0932f50d348d0465,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.5,day2_20260821/logs/20260821_134402/mission_1_plant_2/start.jpg,409e8a6c178ceaa514789565cac4fa54,day2_20260821/logs/20260821_134402/mission_1_plant_2/finish.jpg,8e1f53ad168db71b1482f6b4cc53f31f
day2_20260821,20260821_134532,day2_20260821/logs/audit_20260821_134532.jsonl,xplorer-b,1,2026-08-21T10:46:18.838+00:00,E7,,P-P3,1,1,,1,Where can I refresh?,en,L3b_vlm,,no,9,radiator,14,mission_complete,True,0.2,4.682,2.2303,1.6051,-1.7332,4.3776,-0.6418,-1.5818,True,0.058303,0.4436969757080078,11410.037279129028,32.02,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,129.91,day2_20260821/logs/20260821_134532/mission_1_radiator/start.jpg,b8311eacf481dcf308c6d36128dc0d22,day2_20260821/logs/20260821_134532/mission_1_radiator/finish.jpg,6642f8598eed500f55cae76e6d3df86b
day2_20260821,20260821_134645,day2_20260821/logs/audit_20260821_134645.jsonl,xplorer-b,1,2026-08-21T10:46:58.697+00:00,E7,,P-P4,1,,,1,I'm looking for a green spot.,en,escalated,,yes,,,13,vlm_failed,,,,,,,,,,,,1.0256767272949219,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_134743,day2_20260821/logs/audit_20260821_134743.jsonl,xplorer-b,1,2026-08-21T10:48:05.403+00:00,E7,,H-P1,1,1,,1,Where is the hall exit?,en,L3a_deterministic,2,no,2,hall_exit,2,mission_complete,True,0.187,3.067,2.1767,1.647,-1.6523,0.6861,3.1793,3.1007,True,0.056223,0.28634071350097656,0.0,16.69,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,141.85,day2_20260821/logs/20260821_134743/mission_1_hall_exit/start.jpg,b32661980e8af36faea781e4b39f3811,,
day2_20260821,20260821_134844,day2_20260821/logs/audit_20260821_134844.jsonl,xplorer-b,1,2026-08-21T10:49:25.544+00:00,E7,,H-P2,1,1,,1,I need to go to the other location.,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.162,5.127,2.1308,1.7215,-1.4316,4.5526,-0.6472,-1.3999,True,0.043169,0.49185752868652344,7375.98991394043,30.22,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.08,day2_20260821/logs/20260821_134844/mission_1_radiator/start.jpg,839c52defb684145d5d68e4b675f6a99,day2_20260821/logs/20260821_134844/mission_1_radiator/finish.jpg,1807beb436f675f32ab25e53c2de2e67
day2_20260821,20260821_135001,day2_20260821/logs/audit_20260821_135001.jsonl,xplorer-b,1,2026-08-21T10:50:16.325+00:00,E7,,H-P3,1,,,1,I need to go out.,en,escalated,,yes,,,1,vlm_failed,,,,,,,,,,,,0.4792213439941406,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_135113,day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,1,2026-08-21T10:51:40.870+00:00,E7,,H-P4,1,1,,1,I'm ready to move away.,en,L3b_vlm,,no,9,radiator,1,missed,False,1.967,3.042,2.1522,1.7198,-1.6851,4.4998,1.1671,-1.4582,True,0.021851,0.4906654357910156,6813.066482543945,14.04,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.3,day2_20260821/logs/20260821_135113/mission_1_radiator/start.jpg,262edb4fbb3e6a6593d0a8940874db86,,
day2_20260821,20260821_135113,day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,2,2026-08-21T10:52:12.838+00:00,E7,,H-P4,1,2,,1,I'm ready to move away.,en,L3b_vlm,,no,9,radiator,1,mission_complete,True,0.183,1.927,4.4998,1.1671,-1.4582,4.3263,-0.7418,-1.4181,True,0.025602,0.3104209899902344,7575.667858123779,24.29,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,146.52,day2_20260821/logs/20260821_135113/mission_2_radiator/start.jpg,4e21dd5ff0f224fa538f7b9f0ddde5a1,day2_20260821/logs/20260821_135113/mission_2_radiator/finish.jpg,626dccbb6eddeb9a712f588dc264919d
day2_20260821,20260821_135311,day2_20260821/logs/audit_20260821_135311.jsonl,xplorer-b,1,2026-08-21T10:53:57.689+00:00,E7,,G-1,1,1,,1,Where is the class lab?,en,L3b_vlm,,no,5,cb204,5,mission_complete,True,0.175,3.288,2.2602,1.7225,-1.3826,2.1537,4.6309,1.5562,True,0.05038,0.4565715789794922,11687.854528427124,31.65,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,f594f968a1a3fef04c3095d9df17baa9,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,134.7,day2_20260821/logs/20260821_135311/mission_1_cb204/start.jpg,b4ce12258b664fdaad64ed79de862a0f,day2_20260821/logs/20260821_135311/mission_1_cb204/finish.jpg,86a21ea967cf62c59e05d93c4aaf651c
